,month,well_name,bhp,bht,dp_tubing,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,whp,wht,choke_size_percentage,oil_rate,prod_hrs,oil_vol,gas_vol,water_vol
29,December 2015,7078,222.3671525649427,105.97450245413447,190.88951151184975,10.538583141562462,92.97535856854839,31.47764105309294,78.78900685817966,4.894611343298646,1165.1242007040778,19903.470715,983058.88,147971562.49,464414.6
30,January 2016,7078,227.83862102681078,105.86169867892242,196.78098750721523,13.744872051437614,95.31089902553764,31.057633519595534,78.53975837326425,4.416177429062791,1029.2966192615584,20639.970705,1014662.14,152921503.27,532395.26
31,February 2016,7078,231.76448307110363,105.75973428076628,201.7175699784146,18.971386153778855,98.94712565373564,30.046913092689035,79.77759265127654,3.5228380103826007,895.4816550716121,21335.554035,1040616.71,157014789.83,599005.75
32,March 2016,7078,238.768363643695,105.7393570494452,209.47687778232304,21.462947117403445,100.0,29.291485861371957,80.82408496379807,3.1691317737125893,808.197110799439,22078.554035,1065640.3699999999,161046827.93,675642.71
33,April 2016,7078,253.58195970087831,105.2975232200213,223.14468075146365,22.07151991054241,85.82024425925927,30.437278949414626,78.32500225356691,4.789811208538482,543.8576780294948,22657.637355000003,1079069.3699999999,163241254.98000002,733574.37
34,May 2016,7078,250.02500365591396,105.14406723790322,221.68300983198927,22.3008466733871,100.0,28.34199382392473,82.06434968413978,2.7660602016129032,500.9274193548387,23401.637355000003,1094598.1199999999,165691968.75000003,807019.6
35,June 2016,7078,250.73895739935384,105.1981865003418,222.50703624573495,22.397585978424516,99.28122284722221,28.231921153618902,82.69919658290071,2.767377946743119,487.35880442590263,24120.054025,1109188.73,168041099.97000003,878718.95
36,July 2016,7078,250.70822653875675,105.22665914158465,224.2771373391072,22.431320484499647,97.74136866263441,26.43108919964951,83.0453403368406,3.0661444102565207,466.3756174215116,24860.055035,1123573.6099999999,170350547.44000003,955803.6699999999
37,August 2016,7078,252.03849952470287,104.95861231206456,225.33707723631923,22.292428151327048,99.09464495295698,26.701422288383625,83.35462679160005,3.247131430032346,470.6238736759197,25603.721705,1138157.3399999999,172691918.99000004,1043565.8599999999
38,September 2016,7078,253.58168281766194,105.23982532786579,226.72483649625002,22.589496588625092,98.2115912622549,26.856846321411943,83.38116576861832,3.3750874025275177,526.5471505056463,25995.996845,1146766.5199999998,174150735.34000003,1090345.2499999998
39,April 2016,5769,188.03178894158438,90.271689052607,167.64739175540598,21.240932489938178,73.84057960227273,24.655270410483357,51.92802207968867,0.5484053799172388,331.8800371057514,245.84167,3400.61,538638.5599999999,2380.78
40,May 2016,5769,227.64421656755556,108.11272521341844,195.89601749444444,19.51946622222222,79.47166459722222,25.7500685,46.309984416666666,0.2897754791666667,313.19,965.84167,12796.310000000001,2020928.29,6194.55
41,June 2016,5769,225.142732331,108.14042431524942,192.78155889861108,20.248170764448336,76.69345059722222,25.79526821598357,47.46163520001647,0.3857714032311792,304.6921534457764,1684.2583399999999,21917.79,3489485.41,8571.48
42,July 2016,5769,183.9077002929606,88.16150236673448,165.30097504551227,21.64045491384064,88.30261039999999,23.183679123410958,49.99243361739631,0.40018189492428,331.00449905444015,2280.90002,29855.28,4767801.94,10502.619999999999
43,August 2016,5769,113.53715035,55.245703174999996,113.93786500004003,24.29528951716176,99.11265853333335,23.652650942129004,54.51601530463991,0.2479633639056812,345.3514619851072,2877.32502,38432.8,6131674.37,12788.599999999999
44,April 2014,7405,251.89208733796295,107.76287506944443,164.54130377314814,19.246383569444443,48.521680671296295,87.3507835648148,61.699799629629624,58.78451226851852,1297.4955555555555,216.0,11142.47,1597936.65,0.0
